item_category,item,ambiguity,length,resolution,finality,critical_word_index,word_index,word,surprisal
critical,1,ambiguous,long,,final,8,0,As,18.901031494140625
critical,1,ambiguous,long,,final,8,1,the,2.5676872730255127
critical,1,ambiguous,long,,final,8,2,professor,12.772218704223633
critical,1,ambiguous,long,,final,8,3,wrote,7.167334079742432
critical,1,ambiguous,long,,final,8,4,the,6.36708927154541
critical,1,ambiguous,long,,final,8,5,textbook,9.06897258758545
critical,1,ambiguous,long,,final,8,6,on,5.33649206161499
critical,1,ambiguous,long,,final,8,7,biology,8.844079971313477
critical,1,ambiguous,long,,final,8,8,grew.,19.760448455810547
critical,1,ambiguous,short,,final,6,0,As,18.901031494140625
critical,1,ambiguous,short,,final,6,1,the,2.5676872730255127
critical,1,ambiguous,short,,final,6,2,professor,12.772218704223633
critical,1,ambiguous,short,,final,6,3,wrote,7.167334079742432
critical,1,ambiguous,short,,final,6,4,the,6.36708927154541
critical,1,ambiguous,short,,final,6,5,textbook,9.06897258758545
critical,1,ambiguous,short,,final,6,6,grew.,21.516796112060547
critical,1,unambiguous,long,comma,final,8,0,As,18.901031494140625
critical,1,unambiguous,long,comma,final,8,1,the,2.5676872730255127
critical,1,unambiguous,long,comma,final,8,2,professor,12.772218704223633
critical,1,unambiguous,long,comma,final,8,3,"wrote,",8.275595784187317
critical,1,unambiguous,long,comma,final,8,4,the,4.353973388671875
critical,1,unambiguous,long,comma,final,8,5,textbook,10.99755573272705
critical,1,unambiguous,long,comma,final,8,6,on,6.093413829803467
critical,1,unambiguous,long,comma,final,8,7,biology,8.636093139648438
critical,1,unambiguous,long,comma,final,8,8,grew.,17.71263837814331
critical,1,unambiguous,short,comma,final,6,0,As,18.901031494140625
critical,1,unambiguous,short,comma,final,6,1,the,2.5676872730255127
critical,1,unambiguous,short,comma,final,6,2,professor,12.772218704223633
critical,1,unambiguous,short,comma,final,6,3,"wrote,",8.275595784187317
critical,1,unambiguous,short,comma,final,6,4,the,4.353973388671875
critical,1,unambiguous,short,comma,final,6,5,textbook,10.99755573272705
critical,1,unambiguous,short,comma,final,6,6,grew.,20.890195846557617
critical,1,unambiguous,long,object,final,11,0,As,18.901031494140625
critical,1,unambiguous,long,object,final,11,1,the,2.5676872730255127
critical,1,unambiguous,long,object,final,11,2,professor,12.772218704223633
critical,1,unambiguous,long,object,final,11,3,wrote,7.167334079742432
critical,1,unambiguous,long,object,final,11,4,the,6.36708927154541
critical,1,unambiguous,long,object,final,11,5,new,7.998926639556885
critical,1,unambiguous,long,object,final,11,6,chapter,5.881377220153809
critical,1,unambiguous,long,object,final,11,7,the,10.309669494628906
critical,1,unambiguous,long,object,final,11,8,textbook,9.862701416015623
critical,1,unambiguous,long,object,final,11,9,on,6.62156867980957
critical,1,unambiguous,long,object,final,11,10,biology,8.50383472442627
critical,1,unambiguous,long,object,final,11,11,grew.,14.892585754394531
critical,1,unambiguous,short,object,final,9,0,As,18.901031494140625
critical,1,unambiguous,short,object,final,9,1,the,2.5676872730255127
critical,1,unambiguous,short,object,final,9,2,professor,12.772218704223633
