item_category,item,ambiguity,length,resolution,finality,critical_word_index,word_index,word,surprisal
critical,1,ambiguous,long,,final,8,0,As,7.8977556228637695
critical,1,ambiguous,long,,final,8,1,the,2.5009303092956543
critical,1,ambiguous,long,,final,8,2,professor,18.67403221130371
critical,1,ambiguous,long,,final,8,3,wrote,7.0166497230529785
critical,1,ambiguous,long,,final,8,4,the,4.313721179962158
critical,1,ambiguous,long,,final,8,5,textbook,9.837474822998049
critical,1,ambiguous,long,,final,8,6,on,4.501845359802246
critical,1,ambiguous,long,,final,8,7,biology,13.294415473937988
critical,1,ambiguous,long,,final,8,8,grew.,27.161612033843998
critical,1,ambiguous,short,,final,6,0,As,7.8977556228637695
critical,1,ambiguous,short,,final,6,1,the,2.5009303092956543
critical,1,ambiguous,short,,final,6,2,professor,18.67403221130371
critical,1,ambiguous,short,,final,6,3,wrote,7.0166497230529785
critical,1,ambiguous,short,,final,6,4,the,4.313721179962158
critical,1,ambiguous,short,,final,6,5,textbook,9.837474822998049
critical,1,ambiguous,short,,final,6,6,grew.,23.3835928440094
critical,1,unambiguous,long,comma,final,8,0,As,7.8977556228637695
critical,1,unambiguous,long,comma,final,8,1,the,2.5009303092956543
critical,1,unambiguous,long,comma,final,8,2,professor,18.67403221130371
critical,1,unambiguous,long,comma,final,8,3,"wrote,",8.900627493858337
critical,1,unambiguous,long,comma,final,8,4,the,2.2687289714813232
critical,1,unambiguous,long,comma,final,8,5,textbook,13.211095809936523
critical,1,unambiguous,long,comma,final,8,6,on,7.325819492340088
critical,1,unambiguous,long,comma,final,8,7,biology,10.83798599243164
critical,1,unambiguous,long,comma,final,8,8,grew.,21.54754638671875
critical,1,unambiguous,short,comma,final,6,0,As,7.8977556228637695
critical,1,unambiguous,short,comma,final,6,1,the,2.5009303092956543
critical,1,unambiguous,short,comma,final,6,2,professor,18.67403221130371
critical,1,unambiguous,short,comma,final,6,3,"wrote,",8.900627493858337
critical,1,unambiguous,short,comma,final,6,4,the,2.2687289714813232
critical,1,unambiguous,short,comma,final,6,5,textbook,13.211095809936523
critical,1,unambiguous,short,comma,final,6,6,grew.,24.399935722351078
critical,1,unambiguous,long,object,final,11,0,As,7.8977556228637695
critical,1,unambiguous,long,object,final,11,1,the,2.5009303092956543
critical,1,unambiguous,long,object,final,11,2,professor,18.67403221130371
critical,1,unambiguous,long,object,final,11,3,wrote,7.0166497230529785
critical,1,unambiguous,long,object,final,11,4,the,4.313721179962158
critical,1,unambiguous,long,object,final,11,5,new,7.828310489654541
critical,1,unambiguous,long,object,final,11,6,chapter,6.387311935424805
critical,1,unambiguous,long,object,final,11,7,the,8.21133041381836
critical,1,unambiguous,long,object,final,11,8,textbook,14.665474891662598
critical,1,unambiguous,long,object,final,11,9,on,6.006272315979004
critical,1,unambiguous,long,object,final,11,10,biology,9.06101894378662
critical,1,unambiguous,long,object,final,11,11,grew.,15.452130317687988
critical,1,unambiguous,short,object,final,9,0,As,7.8977556228637695
critical,1,unambiguous,short,object,final,9,1,the,2.5009303092956543
critical,1,unambiguous,short,object,final,9,2,professor,18.67403221130371
critical,1,unambiguous,short,object,final,9,3,wrote,7.0166497230529785
critical,1,unambiguous,short,object,final,9,4,the,4.313721179962158
critical,1,unambiguous,short,object,final,9,5,new,7.828310489654541
critical,1,unambiguous,short,object,final,9,6,chapter,6.387311935424805
critical,1,unambiguous,short,object,final,9,7,the,8.21133041381836
critical,1,unambiguous,short,object,final,9,8,textbook,14.665474891662598
critical,1,unambiguous,short,object,final,9,9,grew.,11.937644720077516
critical,1,ambiguous,long,,nonfinal,8,0,As,7.8977556228637695
critical,1,ambiguous,long,,nonfinal,8,1,the,2.5009303092956543
critical,1,ambiguous,long,,nonfinal,8,2,professor,18.67403221130371
critical,1,ambiguous,long,,nonfinal,8,3,wrote,7.0166497230529785
critical,1,ambiguous,long,,nonfinal,8,4,the,4.313721179962158
critical,1,ambiguous,long,,nonfinal,8,5,textbook,9.837474822998049
critical,1,ambiguous,long,,nonfinal,8,6,on,4.501845359802246
critical,1,ambiguous,long,,nonfinal,8,7,biology,13.294415473937988
critical,1,ambiguous,long,,nonfinal,8,8,grew,22.668136596679688
critical,1,ambiguous,long,,nonfinal,8,9,much,9.045918464660645
critical,1,ambiguous,long,,nonfinal,8,10,longer,4.905418395996094
critical,1,ambiguous,long,,nonfinal,8,11,than,4.099243640899658
critical,1,ambiguous,long,,nonfinal,8,12,expected.,4.384159684181213
critical,1,ambiguous,short,,nonfinal,6,0,As,7.8977556228637695
critical,1,ambiguous,short,,nonfinal,6,1,the,2.5009303092956543
critical,1,ambiguous,short,,nonfinal,6,2,professor,18.67403221130371
critical,1,ambiguous,short,,nonfinal,6,3,wrote,7.0166497230529785
critical,1,ambiguous,short,,nonfinal,6,4,the,4.313721179962158
critical,1,ambiguous,short,,nonfinal,6,5,textbook,9.837474822998049
critical,1,ambiguous,short,,nonfinal,6,6,grew,19.75605773925781
critical,1,ambiguous,short,,nonfinal,6,7,much,8.875266075134277
critical,1,ambiguous,short,,nonfinal,6,8,longer,3.928152561187744
critical,1,ambiguous,short,,nonfinal,6,9,than,3.327531337738037
critical,1,ambiguous,short,,nonfinal,6,10,expected.,4.222705245018005
critical,1,unambiguous,long,comma,nonfinal,8,0,As,7.8977556228637695
critical,1,unambiguous,long,comma,nonfinal,8,1,the,2.5009303092956543
critical,1,unambiguous,long,comma,nonfinal,8,2,professor,18.67403221130371
critical,1,unambiguous,long,comma,nonfinal,8,3,"wrote,",8.900627493858337
critical,1,unambiguous,long,comma,nonfinal,8,4,the,2.2687289714813232
critical,1,unambiguous,long,comma,nonfinal,8,5,textbook,13.211095809936523
critical,1,unambiguous,long,comma,nonfinal,8,6,on,7.325819492340088
critical,1,unambiguous,long,comma,nonfinal,8,7,biology,10.83798599243164
critical,1,unambiguous,long,comma,nonfinal,8,8,grew,15.919331550598145
critical,1,unambiguous,long,comma,nonfinal,8,9,much,7.801822185516357
critical,1,unambiguous,long,comma,nonfinal,8,10,longer,4.624118328094482
critical,1,unambiguous,long,comma,nonfinal,8,11,than,3.8624908924102783
critical,1,unambiguous,long,comma,nonfinal,8,12,expected.,4.945750594139099
critical,1,unambiguous,short,comma,nonfinal,6,0,As,7.8977556228637695
critical,1,unambiguous,short,comma,nonfinal,6,1,the,2.5009303092956543
critical,1,unambiguous,short,comma,nonfinal,6,2,professor,18.67403221130371
