item_category,item,ambiguity,length,resolution,finality,critical_word_index,word_index,word,surprisal
critical,1,ambiguous,long,,final,12,0,After,18.7905216217041
critical,1,ambiguous,long,,final,12,1,the,3.2923808097839355
critical,1,ambiguous,long,,final,12,2,director,14.472650527954102
critical,1,ambiguous,long,,final,12,3,finished,12.251724243164062
critical,1,ambiguous,long,,final,12,4,filming,4.015048980712891
critical,1,ambiguous,long,,final,12,5,the,2.368154287338257
critical,1,ambiguous,long,,final,12,6,actors,8.813612937927246
critical,1,ambiguous,long,,final,12,7,exhausted,15.231157302856444
critical,1,ambiguous,long,,final,12,8,from,3.2019481658935547
critical,1,ambiguous,long,,final,12,9,the,2.05106782913208
critical,1,ambiguous,long,,final,12,10,long,6.625618934631348
critical,1,ambiguous,long,,final,12,11,day,3.0409834384918213
critical,1,ambiguous,long,,final,12,12,left.,16.37763547897339
critical,1,ambiguous,short,,final,7,0,After,18.7905216217041
critical,1,ambiguous,short,,final,7,1,the,3.2923808097839355
critical,1,ambiguous,short,,final,7,2,director,14.472650527954102
critical,1,ambiguous,short,,final,7,3,finished,12.251724243164062
critical,1,ambiguous,short,,final,7,4,filming,4.015048980712891
critical,1,ambiguous,short,,final,7,5,the,2.368154287338257
critical,1,ambiguous,short,,final,7,6,actors,8.813612937927246
critical,1,ambiguous,short,,final,7,7,left.,14.795637130737305
critical,1,unambiguous,long,comma,final,12,0,After,18.7905216217041
critical,1,unambiguous,long,comma,final,12,1,the,3.2923808097839355
critical,1,unambiguous,long,comma,final,12,2,director,14.472650527954102
critical,1,unambiguous,long,comma,final,12,3,finished,12.251724243164062
critical,1,unambiguous,long,comma,final,12,4,"filming,",6.917873859405518
critical,1,unambiguous,long,comma,final,12,5,the,2.767836570739746
critical,1,unambiguous,long,comma,final,12,6,actors,5.615890979766846
critical,1,unambiguous,long,comma,final,12,7,exhausted,15.149266242980955
critical,1,unambiguous,long,comma,final,12,8,from,5.960274696350098
critical,1,unambiguous,long,comma,final,12,9,the,2.1938931941986084
critical,1,unambiguous,long,comma,final,12,10,long,6.738153457641602
critical,1,unambiguous,long,comma,final,12,11,day,3.2390193939208984
critical,1,unambiguous,long,comma,final,12,12,left.,11.799561500549316
critical,1,unambiguous,short,comma,final,7,0,After,18.7905216217041
critical,1,unambiguous,short,comma,final,7,1,the,3.2923808097839355
critical,1,unambiguous,short,comma,final,7,2,director,14.472650527954102
critical,1,unambiguous,short,comma,final,7,3,finished,12.251724243164062
critical,1,unambiguous,short,comma,final,7,4,"filming,",6.917873859405518
critical,1,unambiguous,short,comma,final,7,5,the,2.767836570739746
critical,1,unambiguous,short,comma,final,7,6,actors,5.615890979766846
critical,1,unambiguous,short,comma,final,7,7,left.,12.115239143371582
critical,1,unambiguous,long,object,final,15,0,After,18.7905216217041
critical,1,unambiguous,long,object,final,15,1,the,3.2923808097839355
critical,1,unambiguous,long,object,final,15,2,director,14.472650527954102
critical,1,unambiguous,long,object,final,15,3,finished,12.251724243164062
critical,1,unambiguous,long,object,final,15,4,filming,4.015048980712891
critical,1,unambiguous,long,object,final,15,5,the,2.368154287338257
critical,1,unambiguous,long,object,final,15,6,final,5.453341484069824
critical,1,unambiguous,long,object,final,15,7,scene,2.545145034790039
critical,1,unambiguous,long,object,final,15,8,the,6.962518215179443
critical,1,unambiguous,long,object,final,15,9,actors,5.199038028717041
critical,1,unambiguous,long,object,final,15,10,exhausted,14.34303379058838
critical,1,unambiguous,long,object,final,15,11,from,6.854914665222168
critical,1,unambiguous,long,object,final,15,12,the,2.6458802223205566
critical,1,unambiguous,long,object,final,15,13,long,6.612058639526367
critical,1,unambiguous,long,object,final,15,14,day,2.9961633682250977
critical,1,unambiguous,long,object,final,15,15,left.,11.654270887374878
critical,1,unambiguous,short,object,final,10,0,After,18.7905216217041
critical,1,unambiguous,short,object,final,10,1,the,3.2923808097839355
critical,1,unambiguous,short,object,final,10,2,director,14.472650527954102
critical,1,unambiguous,short,object,final,10,3,finished,12.251724243164062
critical,1,unambiguous,short,object,final,10,4,filming,4.015048980712891
critical,1,unambiguous,short,object,final,10,5,the,2.368154287338257
critical,1,unambiguous,short,object,final,10,6,final,5.453341484069824
critical,1,unambiguous,short,object,final,10,7,scene,2.545145034790039
critical,1,unambiguous,short,object,final,10,8,the,6.962518215179443
critical,1,unambiguous,short,object,final,10,9,actors,5.199038028717041
critical,1,unambiguous,short,object,final,10,10,left.,13.168554306030272
critical,1,ambiguous,long,,nonfinal,12,0,After,18.7905216217041
critical,1,ambiguous,long,,nonfinal,12,1,the,3.2923808097839355
critical,1,ambiguous,long,,nonfinal,12,2,director,14.472650527954102
critical,1,ambiguous,long,,nonfinal,12,3,finished,12.251724243164062
critical,1,ambiguous,long,,nonfinal,12,4,filming,4.015048980712891
critical,1,ambiguous,long,,nonfinal,12,5,the,2.368154287338257
critical,1,ambiguous,long,,nonfinal,12,6,actors,8.813612937927246
critical,1,ambiguous,long,,nonfinal,12,7,exhausted,15.231157302856444
critical,1,ambiguous,long,,nonfinal,12,8,from,3.2019481658935547
critical,1,ambiguous,long,,nonfinal,12,9,the,2.05106782913208
critical,1,ambiguous,long,,nonfinal,12,10,long,6.625618934631348
critical,1,ambiguous,long,,nonfinal,12,11,day,3.0409834384918213
critical,1,ambiguous,long,,nonfinal,12,12,left,11.397150039672852
critical,1,ambiguous,long,,nonfinal,12,13,to,3.410462617874145
critical,1,ambiguous,long,,nonfinal,12,14,go,3.7612743377685542
critical,1,ambiguous,long,,nonfinal,12,15,home.,4.470294117927551
critical,1,ambiguous,short,,nonfinal,7,0,After,18.7905216217041
critical,1,ambiguous,short,,nonfinal,7,1,the,3.2923808097839355
critical,1,ambiguous,short,,nonfinal,7,2,director,14.472650527954102
critical,1,ambiguous,short,,nonfinal,7,3,finished,12.251724243164062
critical,1,ambiguous,short,,nonfinal,7,4,filming,4.015048980712891
critical,1,ambiguous,short,,nonfinal,7,5,the,2.368154287338257
critical,1,ambiguous,short,,nonfinal,7,6,actors,8.813612937927246
critical,1,ambiguous,short,,nonfinal,7,7,left,8.639351844787598
critical,1,ambiguous,short,,nonfinal,7,8,to,4.2544708251953125
critical,1,ambiguous,short,,nonfinal,7,9,go,3.2287168502807617
critical,1,ambiguous,short,,nonfinal,7,10,home.,4.261427283287048
critical,1,unambiguous,long,comma,nonfinal,12,0,After,18.7905216217041
critical,1,unambiguous,long,comma,nonfinal,12,1,the,3.2923808097839355
critical,1,unambiguous,long,comma,nonfinal,12,2,director,14.472650527954102
critical,1,unambiguous,long,comma,nonfinal,12,3,finished,12.251724243164062
critical,1,unambiguous,long,comma,nonfinal,12,4,"filming,",6.917873859405518
critical,1,unambiguous,long,comma,nonfinal,12,5,the,2.767836570739746
critical,1,unambiguous,long,comma,nonfinal,12,6,actors,5.615890979766846
critical,1,unambiguous,long,comma,nonfinal,12,7,exhausted,15.149266242980955
