item_category,item,ambiguity,length,resolution,finality,critical_word_index,word_index,word,surprisal
critical,1,unambiguous,long,comma,nonfinal,8,5,textbook,11.923014640808104
critical,1,unambiguous,long,comma,nonfinal,8,6,on,4.950634956359863
critical,1,unambiguous,long,comma,nonfinal,8,7,biology,10.253314018249512
critical,1,unambiguous,long,comma,nonfinal,8,8,grew,13.384730339050291
critical,1,unambiguous,long,comma,nonfinal,8,9,much,8.82805347442627
critical,1,unambiguous,long,comma,nonfinal,8,10,longer,6.6421732902526855
critical,1,unambiguous,long,comma,nonfinal,8,11,than,3.516040802001953
critical,1,unambiguous,long,comma,nonfinal,8,12,expected.,9.275902032852173
critical,1,unambiguous,short,comma,nonfinal,6,0,As,16.94021987915039
critical,1,unambiguous,short,comma,nonfinal,6,1,the,3.2030928134918213
critical,1,unambiguous,short,comma,nonfinal,6,2,professor,13.866215705871582
critical,1,unambiguous,short,comma,nonfinal,6,3,"wrote,",10.130565166473389
critical,1,unambiguous,short,comma,nonfinal,6,4,the,3.695321083068848
critical,1,unambiguous,short,comma,nonfinal,6,5,textbook,11.923014640808104
critical,1,unambiguous,short,comma,nonfinal,6,6,grew,14.76208782196045
critical,1,unambiguous,short,comma,nonfinal,6,7,much,9.186437606811523
critical,1,unambiguous,short,comma,nonfinal,6,8,longer,7.295718669891357
critical,1,unambiguous,short,comma,nonfinal,6,9,than,3.3790271282196045
critical,1,unambiguous,short,comma,nonfinal,6,10,expected.,8.712173104286194
critical,1,unambiguous,long,object,nonfinal,11,0,As,16.94021987915039
critical,1,unambiguous,long,object,nonfinal,11,1,the,3.2030928134918213
critical,1,unambiguous,long,object,nonfinal,11,2,professor,13.866215705871582
critical,1,unambiguous,long,object,nonfinal,11,3,wrote,7.725780010223389
critical,1,unambiguous,long,object,nonfinal,11,4,the,3.88974666595459
critical,1,unambiguous,long,object,nonfinal,11,5,new,7.084210395812988
critical,1,unambiguous,long,object,nonfinal,11,6,chapter,6.513084888458252
critical,1,unambiguous,long,object,nonfinal,11,7,the,9.031989097595217
critical,1,unambiguous,long,object,nonfinal,11,8,textbook,11.459492683410645
critical,1,unambiguous,long,object,nonfinal,11,9,on,5.397074222564697
critical,1,unambiguous,long,object,nonfinal,11,10,biology,9.944592475891112
critical,1,unambiguous,long,object,nonfinal,11,11,grew,13.498848915100098
critical,1,unambiguous,long,object,nonfinal,11,12,much,9.356560707092283
critical,1,unambiguous,long,object,nonfinal,11,13,longer,6.2376484870910645
critical,1,unambiguous,long,object,nonfinal,11,14,than,4.046132564544678
critical,1,unambiguous,long,object,nonfinal,11,15,expected.,8.203742802143097
critical,1,unambiguous,short,object,nonfinal,9,0,As,16.94021987915039
critical,1,unambiguous,short,object,nonfinal,9,1,the,3.2030928134918213
critical,1,unambiguous,short,object,nonfinal,9,2,professor,13.866215705871582
critical,1,unambiguous,short,object,nonfinal,9,3,wrote,7.725780010223389
critical,1,unambiguous,short,object,nonfinal,9,4,the,3.88974666595459
critical,1,unambiguous,short,object,nonfinal,9,5,new,7.084210395812988
critical,1,unambiguous,short,object,nonfinal,9,6,chapter,6.513084888458252
critical,1,unambiguous,short,object,nonfinal,9,7,the,9.031989097595217
critical,1,unambiguous,short,object,nonfinal,9,8,textbook,11.459492683410645
critical,1,unambiguous,short,object,nonfinal,9,9,grew,12.626047134399414
critical,1,unambiguous,short,object,nonfinal,9,10,much,9.543941497802734
critical,1,unambiguous,short,object,nonfinal,9,11,longer,6.419922351837158
critical,1,unambiguous,short,object,nonfinal,9,12,than,4.09104061126709
critical,1,unambiguous,short,object,nonfinal,9,13,expected.,7.459324896335602
critical,2,ambiguous,long,,final,8,0,While,18.605693817138672
critical,2,ambiguous,long,,final,8,1,the,2.951959609985352
critical,2,ambiguous,long,,final,8,2,mom,15.0741548538208
critical,2,ambiguous,long,,final,8,3,dressed,13.653298377990724
critical,2,ambiguous,long,,final,8,4,the,5.007870674133301
critical,2,ambiguous,long,,final,8,5,baby,6.729171752929688
critical,2,ambiguous,long,,final,8,6,fidgeting,24.47685718536377
critical,2,ambiguous,long,,final,8,7,restlessly,17.013657093048096
critical,2,ambiguous,long,,final,8,8,cried.,26.785310745239254
critical,2,ambiguous,short,,final,6,0,While,18.605693817138672
critical,2,ambiguous,short,,final,6,1,the,2.951959609985352
critical,2,ambiguous,short,,final,6,2,mom,15.0741548538208
critical,2,ambiguous,short,,final,6,3,dressed,13.653298377990724
critical,2,ambiguous,short,,final,6,4,the,5.007870674133301
critical,2,ambiguous,short,,final,6,5,baby,6.729171752929688
critical,2,ambiguous,short,,final,6,6,cried.,22.186542987823486
critical,2,unambiguous,long,comma,final,8,0,While,18.605693817138672
critical,2,unambiguous,long,comma,final,8,1,the,2.951959609985352
critical,2,unambiguous,long,comma,final,8,2,mom,15.0741548538208
critical,2,unambiguous,long,comma,final,8,3,"dressed,",20.458021640777588
critical,2,unambiguous,long,comma,final,8,4,the,3.718039274215698
critical,2,unambiguous,long,comma,final,8,5,baby,7.036308288574219
critical,2,unambiguous,long,comma,final,8,6,fidgeting,19.7055025100708
critical,2,unambiguous,long,comma,final,8,7,restlessly,17.232914447784424
critical,2,unambiguous,long,comma,final,8,8,cried.,20.88279867172241
critical,2,unambiguous,short,comma,final,6,0,While,18.605693817138672
critical,2,unambiguous,short,comma,final,6,1,the,2.951959609985352
critical,2,unambiguous,short,comma,final,6,2,mom,15.0741548538208
critical,2,unambiguous,short,comma,final,6,3,"dressed,",20.458021640777588
critical,2,unambiguous,short,comma,final,6,4,the,3.718039274215698
critical,2,unambiguous,short,comma,final,6,5,baby,7.036308288574219
critical,2,unambiguous,short,comma,final,6,6,cried.,15.04615354537964
critical,2,unambiguous,long,object,final,9,0,While,18.605693817138672
critical,2,unambiguous,long,object,final,9,1,the,2.951959609985352
critical,2,unambiguous,long,object,final,9,2,mom,15.0741548538208
critical,2,unambiguous,long,object,final,9,3,dressed,13.653298377990724
critical,2,unambiguous,long,object,final,9,4,herself,4.736484527587891
critical,2,unambiguous,long,object,final,9,5,the,9.60558032989502
critical,2,unambiguous,long,object,final,9,6,baby,8.318567276000977
critical,2,unambiguous,long,object,final,9,7,fidgeting,21.944568157196045
critical,2,unambiguous,long,object,final,9,8,restlessly,16.122891426086426
critical,2,unambiguous,long,object,final,9,9,cried.,25.315317630767822
critical,2,unambiguous,short,object,final,7,0,While,18.605693817138672
critical,2,unambiguous,short,object,final,7,1,the,2.951959609985352
critical,2,unambiguous,short,object,final,7,2,mom,15.0741548538208
critical,2,unambiguous,short,object,final,7,3,dressed,13.653298377990724
critical,2,unambiguous,short,object,final,7,4,herself,4.736484527587891
critical,2,unambiguous,short,object,final,7,5,the,9.60558032989502
critical,2,unambiguous,short,object,final,7,6,baby,8.318567276000977
critical,2,unambiguous,short,object,final,7,7,cried.,18.756796836853027
critical,2,ambiguous,long,,nonfinal,8,0,While,18.605693817138672
critical,2,ambiguous,long,,nonfinal,8,1,the,2.951959609985352
critical,2,ambiguous,long,,nonfinal,8,2,mom,15.0741548538208
critical,2,ambiguous,long,,nonfinal,8,3,dressed,13.653298377990724
critical,2,ambiguous,long,,nonfinal,8,4,the,5.007870674133301
critical,2,ambiguous,long,,nonfinal,8,5,baby,6.729171752929688
critical,2,ambiguous,long,,nonfinal,8,6,fidgeting,24.47685718536377
critical,2,ambiguous,long,,nonfinal,8,7,restlessly,17.013657093048096
critical,2,ambiguous,long,,nonfinal,8,8,cried,18.54616928100586
critical,2,ambiguous,long,,nonfinal,8,9,loudly,11.209592819213867
critical,2,ambiguous,long,,nonfinal,8,10,in,3.86456298828125
critical,2,ambiguous,long,,nonfinal,8,11,her,2.335045576095581
critical,2,ambiguous,long,,nonfinal,8,12,crib.,18.0454865694046
critical,2,ambiguous,short,,nonfinal,6,0,While,18.605693817138672
critical,2,ambiguous,short,,nonfinal,6,1,the,2.951959609985352
critical,2,ambiguous,short,,nonfinal,6,2,mom,15.0741548538208
critical,2,ambiguous,short,,nonfinal,6,3,dressed,13.653298377990724
critical,2,ambiguous,short,,nonfinal,6,4,the,5.007870674133301
critical,2,ambiguous,short,,nonfinal,6,5,baby,6.729171752929688
critical,2,ambiguous,short,,nonfinal,6,6,cried,14.905089378356934
critical,2,ambiguous,short,,nonfinal,6,7,loudly,10.517478942871094
critical,2,ambiguous,short,,nonfinal,6,8,in,3.920742034912109
critical,2,ambiguous,short,,nonfinal,6,9,her,2.167388677597046
critical,2,ambiguous,short,,nonfinal,6,10,crib.,16.734522223472595
critical,2,unambiguous,long,comma,nonfinal,8,0,While,18.605693817138672
critical,2,unambiguous,long,comma,nonfinal,8,1,the,2.951959609985352
critical,2,unambiguous,long,comma,nonfinal,8,2,mom,15.0741548538208
critical,2,unambiguous,long,comma,nonfinal,8,3,"dressed,",20.458021640777588
critical,2,unambiguous,long,comma,nonfinal,8,4,the,3.718039274215698
critical,2,unambiguous,long,comma,nonfinal,8,5,baby,7.036308288574219
critical,2,unambiguous,long,comma,nonfinal,8,6,fidgeting,19.7055025100708
critical,2,unambiguous,long,comma,nonfinal,8,7,restlessly,17.232914447784424
critical,2,unambiguous,long,comma,nonfinal,8,8,cried,16.09031105041504
critical,2,unambiguous,long,comma,nonfinal,8,9,loudly,10.623849868774414
critical,2,unambiguous,long,comma,nonfinal,8,10,in,3.881293296813965
critical,2,unambiguous,long,comma,nonfinal,8,11,her,2.675466537475586
critical,2,unambiguous,long,comma,nonfinal,8,12,crib.,14.037570714950562
critical,2,unambiguous,short,comma,nonfinal,6,0,While,18.605693817138672
critical,2,unambiguous,short,comma,nonfinal,6,1,the,2.951959609985352
critical,2,unambiguous,short,comma,nonfinal,6,2,mom,15.0741548538208
critical,2,unambiguous,short,comma,nonfinal,6,3,"dressed,",20.458021640777588
critical,2,unambiguous,short,comma,nonfinal,6,4,the,3.718039274215698
critical,2,unambiguous,short,comma,nonfinal,6,5,baby,7.036308288574219
critical,2,unambiguous,short,comma,nonfinal,6,6,cried,10.088122367858888
critical,2,unambiguous,short,comma,nonfinal,6,7,loudly,10.78516674041748
critical,2,unambiguous,short,comma,nonfinal,6,8,in,4.224884510040283
critical,2,unambiguous,short,comma,nonfinal,6,9,her,2.099410057067871
critical,2,unambiguous,short,comma,nonfinal,6,10,crib.,12.60350465774536
critical,2,unambiguous,long,object,nonfinal,9,0,While,18.605693817138672
critical,2,unambiguous,long,object,nonfinal,9,1,the,2.951959609985352
critical,2,unambiguous,long,object,nonfinal,9,2,mom,15.0741548538208
critical,2,unambiguous,long,object,nonfinal,9,3,dressed,13.653298377990724
critical,2,unambiguous,long,object,nonfinal,9,4,herself,4.736484527587891
critical,2,unambiguous,long,object,nonfinal,9,5,the,9.60558032989502
critical,2,unambiguous,long,object,nonfinal,9,6,baby,8.318567276000977
