item_category,item,ambiguity,length,resolution,finality,critical_word_index,word_index,word,surprisal
critical,1,ambiguous,short,,final,6,0,As,18.614870071411133
critical,1,ambiguous,short,,final,6,1,the,3.726266860961914
critical,1,ambiguous,short,,final,6,2,professor,10.481715202331545
critical,1,ambiguous,short,,final,6,3,wrote,6.736709117889404
critical,1,ambiguous,short,,final,6,4,the,5.075433731079102
critical,1,ambiguous,short,,final,6,5,textbook,7.55967903137207
critical,1,ambiguous,short,,final,6,6,grew.,22.05019521713257
critical,1,ambiguous,short,,nonfinal,6,0,As,18.614870071411133
critical,1,ambiguous,short,,nonfinal,6,1,the,3.726266860961914
critical,1,ambiguous,short,,nonfinal,6,2,professor,10.481715202331545
critical,1,ambiguous,short,,nonfinal,6,3,wrote,6.736709117889404
critical,1,ambiguous,short,,nonfinal,6,4,the,5.075433731079102
critical,1,ambiguous,short,,nonfinal,6,5,textbook,7.55967903137207
critical,1,ambiguous,short,,nonfinal,6,6,grew,17.013673782348633
critical,1,ambiguous,short,,nonfinal,6,7,much,7.879309177398682
critical,1,ambiguous,short,,nonfinal,6,8,longer,4.938012599945068
critical,1,ambiguous,short,,nonfinal,6,9,than,1.769550085067749
critical,1,ambiguous,short,,nonfinal,6,10,expected.,4.4409496784210205
critical,1,ambiguous,long,,final,8,0,As,18.614870071411133
critical,1,ambiguous,long,,final,8,1,the,3.726266860961914
critical,1,ambiguous,long,,final,8,2,professor,10.481715202331545
critical,1,ambiguous,long,,final,8,3,wrote,6.736709117889404
critical,1,ambiguous,long,,final,8,4,the,5.075433731079102
critical,1,ambiguous,long,,final,8,5,textbook,7.55967903137207
critical,1,ambiguous,long,,final,8,6,on,5.487736701965332
critical,1,ambiguous,long,,final,8,7,biology,10.51075839996338
critical,1,ambiguous,long,,final,8,8,grew.,23.018978595733643
critical,1,ambiguous,long,,nonfinal,8,0,As,18.614870071411133
critical,1,ambiguous,long,,nonfinal,8,1,the,3.726266860961914
critical,1,ambiguous,long,,nonfinal,8,2,professor,10.481715202331545
critical,1,ambiguous,long,,nonfinal,8,3,wrote,6.736709117889404
critical,1,ambiguous,long,,nonfinal,8,4,the,5.075433731079102
critical,1,ambiguous,long,,nonfinal,8,5,textbook,7.55967903137207
critical,1,ambiguous,long,,nonfinal,8,6,on,5.487733840942383
critical,1,ambiguous,long,,nonfinal,8,7,biology,10.51075839996338
critical,1,ambiguous,long,,nonfinal,8,8,grew,16.46958351135254
critical,1,ambiguous,long,,nonfinal,8,9,much,8.499650955200195
critical,1,ambiguous,long,,nonfinal,8,10,longer,7.134279251098633
critical,1,ambiguous,long,,nonfinal,8,11,than,1.197057008743286
critical,1,ambiguous,long,,nonfinal,8,12,expected.,4.931548833847046
critical,1,unambiguous,short,comma,final,6,0,As,18.614870071411133
critical,1,unambiguous,short,comma,final,6,1,the,3.726266860961914
critical,1,unambiguous,short,comma,final,6,2,professor,10.481715202331545
critical,1,unambiguous,short,comma,final,6,3,"wrote,",8.386848211288452
critical,1,unambiguous,short,comma,final,6,4,the,2.467425346374512
critical,1,unambiguous,short,comma,final,6,5,textbook,9.72890567779541
critical,1,unambiguous,short,comma,final,6,6,grew.,22.278366565704346
critical,1,unambiguous,short,comma,nonfinal,6,0,As,18.614870071411133
critical,1,unambiguous,short,comma,nonfinal,6,1,the,3.726266860961914
critical,1,unambiguous,short,comma,nonfinal,6,2,professor,10.481715202331545
critical,1,unambiguous,short,comma,nonfinal,6,3,"wrote,",8.386848211288452
critical,1,unambiguous,short,comma,nonfinal,6,4,the,2.467425346374512
critical,1,unambiguous,short,comma,nonfinal,6,5,textbook,9.72890567779541
critical,1,unambiguous,short,comma,nonfinal,6,6,grew,15.239514350891112
critical,1,unambiguous,short,comma,nonfinal,6,7,much,7.635556221008301
critical,1,unambiguous,short,comma,nonfinal,6,8,longer,5.890015125274658
critical,1,unambiguous,short,comma,nonfinal,6,9,than,1.2143763303756714
critical,1,unambiguous,short,comma,nonfinal,6,10,expected.,5.120435357093811
critical,1,unambiguous,long,comma,final,8,0,As,18.614870071411133
critical,1,unambiguous,long,comma,final,8,1,the,3.726266860961914
critical,1,unambiguous,long,comma,final,8,2,professor,10.481715202331545
critical,1,unambiguous,long,comma,final,8,3,"wrote,",8.386848211288452
critical,1,unambiguous,long,comma,final,8,4,the,2.467425346374512
critical,1,unambiguous,long,comma,final,8,5,textbook,9.72890567779541
critical,1,unambiguous,long,comma,final,8,6,on,7.186911582946777
critical,1,unambiguous,long,comma,final,8,7,biology,12.028858184814451
critical,1,unambiguous,long,comma,final,8,8,grew.,20.85620355606079
critical,1,unambiguous,long,comma,nonfinal,8,0,As,18.614870071411133
critical,1,unambiguous,long,comma,nonfinal,8,1,the,3.726266860961914
critical,1,unambiguous,long,comma,nonfinal,8,2,professor,10.481715202331545
critical,1,unambiguous,long,comma,nonfinal,8,3,"wrote,",8.386848211288452
critical,1,unambiguous,long,comma,nonfinal,8,4,the,2.467425346374512
critical,1,unambiguous,long,comma,nonfinal,8,5,textbook,9.72890567779541
critical,1,unambiguous,long,comma,nonfinal,8,6,on,7.186911582946777
critical,1,unambiguous,long,comma,nonfinal,8,7,biology,12.028858184814451
critical,1,unambiguous,long,comma,nonfinal,8,8,grew,14.12025260925293
critical,1,unambiguous,long,comma,nonfinal,8,9,much,8.226919174194336
critical,1,unambiguous,long,comma,nonfinal,8,10,longer,6.863497257232666
