item_category,item,ambiguity,length,resolution,finality,critical_word_index,word_index,word,surprisal
critical,2,unambiguous,long,comma,nonfinal,9,1,the,4.035974502563477
critical,2,unambiguous,long,comma,nonfinal,9,2,suspect,15.208629608154297
critical,2,unambiguous,long,comma,nonfinal,9,3,"changed,",20.595888137817383
critical,2,unambiguous,long,comma,nonfinal,9,4,the,2.076427698135376
critical,2,unambiguous,long,comma,nonfinal,9,5,file,9.207294464111328
critical,2,unambiguous,long,comma,nonfinal,9,6,with,8.43563175201416
critical,2,unambiguous,long,comma,nonfinal,9,7,the,0.7459465265274048
critical,2,unambiguous,long,comma,nonfinal,9,8,evidence,9.62962245941162
critical,2,unambiguous,long,comma,nonfinal,9,9,needed,8.845181465148926
critical,2,unambiguous,long,comma,nonfinal,9,10,to,0.7828375101089478
critical,2,unambiguous,long,comma,nonfinal,9,11,be,5.173247814178467
critical,2,unambiguous,long,comma,nonfinal,9,12,updated.,7.270570635795593
critical,3,ambiguous,short,object,nonfinal,7,0,While,22.07107925415039
critical,3,ambiguous,short,object,nonfinal,7,1,the,2.881178617477417
critical,3,ambiguous,short,object,nonfinal,7,2,new,7.020120620727539
critical,3,ambiguous,short,object,nonfinal,7,3,chef,14.122138023376465
critical,3,ambiguous,short,object,nonfinal,7,4,cooked,12.099157333374023
critical,3,ambiguous,short,object,nonfinal,7,5,the,4.100519180297852
critical,3,ambiguous,short,object,nonfinal,7,6,stew,11.358180046081545
critical,3,ambiguous,short,object,nonfinal,7,7,boiled,17.85677146911621
critical,3,ambiguous,short,object,nonfinal,7,8,over.,8.007184505462646
critical,3,ambiguous,long,object,nonfinal,11,0,While,22.07107925415039
critical,3,ambiguous,long,object,nonfinal,11,1,the,2.881178617477417
critical,3,ambiguous,long,object,nonfinal,11,2,new,7.020120620727539
critical,3,ambiguous,long,object,nonfinal,11,3,chef,14.122138023376465
critical,3,ambiguous,long,object,nonfinal,11,4,cooked,12.099157333374023
critical,3,ambiguous,long,object,nonfinal,11,5,the,4.100519180297852
critical,3,ambiguous,long,object,nonfinal,11,6,stew,11.358180046081545
critical,3,ambiguous,long,object,nonfinal,11,7,with,5.598431587219238
critical,3,ambiguous,long,object,nonfinal,11,8,lamb,9.794408798217772
critical,3,ambiguous,long,object,nonfinal,11,9,and,2.1211817264556885
critical,3,ambiguous,long,object,nonfinal,11,10,vegetables,2.8877511024475098
