item_category,item,ambiguity,length,resolution,finality,critical_word_index,word_index,word,surprisal
critical,1,ambiguous,long,object,nonfinal,8,0,As,74.5629653930664
critical,1,ambiguous,long,object,nonfinal,8,1,the,8.519244194030762
critical,1,ambiguous,long,object,nonfinal,8,2,lifeguard,32.08191367122345
critical,1,ambiguous,long,object,nonfinal,8,3,watched,14.008953094482422
critical,1,ambiguous,long,object,nonfinal,8,4,the,1.5848159790039062
critical,1,ambiguous,long,object,nonfinal,8,5,kids,5.94372034072876
critical,1,ambiguous,long,object,nonfinal,8,6,playing,7.271767616271973
critical,1,ambiguous,long,object,nonfinal,8,7,happily,13.138175964355469
critical,1,ambiguous,long,object,nonfinal,8,8,splashed,22.930872678756717
critical,1,ambiguous,long,object,nonfinal,8,9,each,10.358539581298828
critical,1,ambiguous,long,object,nonfinal,8,10,other,0.0590849816799163
critical,1,ambiguous,long,object,nonfinal,8,11,with,1.8386789560317995
critical,1,ambiguous,long,object,nonfinal,8,12,water.,4.191687822341919
critical,1,ambiguous,short,object,nonfinal,6,0,As,74.5629653930664
critical,1,ambiguous,short,object,nonfinal,6,1,the,8.519244194030762
critical,1,ambiguous,short,object,nonfinal,6,2,lifeguard,32.08191367122345
critical,1,ambiguous,short,object,nonfinal,6,3,watched,14.008953094482422
critical,1,ambiguous,short,object,nonfinal,6,4,the,1.5848159790039062
critical,1,ambiguous,short,object,nonfinal,6,5,kids,5.94372034072876
critical,1,ambiguous,short,object,nonfinal,6,6,splashed,18.98952627182007
critical,1,ambiguous,short,object,nonfinal,6,7,each,8.43656063079834
critical,1,ambiguous,short,object,nonfinal,6,8,other,0.1041692048311233
critical,1,ambiguous,short,object,nonfinal,6,9,with,2.81459379196167
critical,1,ambiguous,short,object,nonfinal,6,10,water.,4.063391447067261
critical,1,unambiguous,long,object,nonfinal,10,0,As,74.5629653930664
critical,1,unambiguous,long,object,nonfinal,10,1,the,8.519244194030762
critical,1,unambiguous,long,object,nonfinal,10,2,lifeguard,32.08191367122345
critical,1,unambiguous,long,object,nonfinal,10,3,watched,14.008953094482422
critical,1,unambiguous,long,object,nonfinal,10,4,the,1.5848159790039062
critical,1,unambiguous,long,object,nonfinal,10,5,pool,8.877629280090332
critical,1,unambiguous,long,object,nonfinal,10,6,the,8.726085662841797
critical,1,unambiguous,long,object,nonfinal,10,7,kids,6.756909370422363
critical,1,unambiguous,long,object,nonfinal,10,8,playing,9.149103164672852
critical,1,unambiguous,long,object,nonfinal,10,9,happily,12.80233383178711
critical,1,unambiguous,long,object,nonfinal,10,10,splashed,19.0622593164444
critical,1,unambiguous,long,object,nonfinal,10,11,each,8.780240058898926
critical,1,unambiguous,long,object,nonfinal,10,12,other,0.0858537405729293
critical,1,unambiguous,long,object,nonfinal,10,13,with,1.9509491920471191
critical,1,unambiguous,long,object,nonfinal,10,14,water.,4.199788808822632
critical,1,unambiguous,short,object,nonfinal,8,0,As,74.5629653930664
critical,1,unambiguous,short,object,nonfinal,8,1,the,8.519244194030762
critical,1,unambiguous,short,object,nonfinal,8,2,lifeguard,32.08191367122345
critical,1,unambiguous,short,object,nonfinal,8,3,watched,14.008953094482422
critical,1,unambiguous,short,object,nonfinal,8,4,the,1.5848159790039062
critical,1,unambiguous,short,object,nonfinal,8,5,pool,8.877629280090332
critical,1,unambiguous,short,object,nonfinal,8,6,the,8.726085662841797
critical,1,unambiguous,short,object,nonfinal,8,7,kids,6.756909370422363
critical,1,unambiguous,short,object,nonfinal,8,8,splashed,13.1043621301651
critical,1,unambiguous,short,object,nonfinal,8,9,each,8.368317604064941
critical,1,unambiguous,short,object,nonfinal,8,10,other,0.2786063849925995
critical,1,unambiguous,short,object,nonfinal,8,11,with,2.746438980102539
critical,1,unambiguous,short,object,nonfinal,8,12,water.,4.057227611541748
critical,2,ambiguous,long,comma,nonfinal,9,0,Because,63.27123260498047
critical,2,ambiguous,long,comma,nonfinal,9,1,the,5.941386699676514
critical,2,ambiguous,long,comma,nonfinal,9,2,suspect,16.87034797668457
critical,2,ambiguous,long,comma,nonfinal,9,3,changed,13.759757041931152
critical,2,ambiguous,long,comma,nonfinal,9,4,the,2.4922239780426025
critical,2,ambiguous,long,comma,nonfinal,9,5,file,9.245875358581545
critical,2,ambiguous,long,comma,nonfinal,9,6,with,7.71362829208374
critical,2,ambiguous,long,comma,nonfinal,9,7,the,1.4349461793899536
critical,2,ambiguous,long,comma,nonfinal,9,8,evidence,11.404193878173828
critical,2,ambiguous,long,comma,nonfinal,9,9,needed,11.14029312133789
critical,2,ambiguous,long,comma,nonfinal,9,10,to,1.0077908039093018
critical,2,ambiguous,long,comma,nonfinal,9,11,be,4.698709011077881
critical,2,ambiguous,long,comma,nonfinal,9,12,updated.,12.87938141822815
critical,2,ambiguous,short,comma,nonfinal,6,0,Because,63.27123260498047
critical,2,ambiguous,short,comma,nonfinal,6,1,the,5.941386699676514
critical,2,ambiguous,short,comma,nonfinal,6,2,suspect,16.87034797668457
critical,2,ambiguous,short,comma,nonfinal,6,3,changed,13.759757041931152
critical,2,ambiguous,short,comma,nonfinal,6,4,the,2.4922239780426025
critical,2,ambiguous,short,comma,nonfinal,6,5,file,9.245875358581545
critical,2,ambiguous,short,comma,nonfinal,6,6,needed,17.943519592285156
critical,2,ambiguous,short,comma,nonfinal,6,7,to,1.1430435180664062
critical,2,ambiguous,short,comma,nonfinal,6,8,be,2.170030355453491
critical,2,ambiguous,short,comma,nonfinal,6,9,updated.,7.76443612575531
critical,2,unambiguous,long,comma,nonfinal,9,0,Because,63.27123260498047
critical,2,unambiguous,long,comma,nonfinal,9,1,the,5.941386699676514
critical,2,unambiguous,long,comma,nonfinal,9,2,suspect,16.87034797668457
critical,2,unambiguous,long,comma,nonfinal,9,3,"changed,",21.92986297607422
critical,2,unambiguous,long,comma,nonfinal,9,4,the,3.0413355827331543
critical,2,unambiguous,long,comma,nonfinal,9,5,file,10.764473915100098
critical,2,unambiguous,long,comma,nonfinal,9,6,with,6.937246322631836
critical,2,unambiguous,long,comma,nonfinal,9,7,the,1.1361751556396484
critical,2,unambiguous,long,comma,nonfinal,9,8,evidence,9.31182861328125
critical,2,unambiguous,long,comma,nonfinal,9,9,needed,9.716529846191406
critical,2,unambiguous,long,comma,nonfinal,9,10,to,0.74538654088974
critical,2,unambiguous,long,comma,nonfinal,9,11,be,3.401569128036499
critical,2,unambiguous,long,comma,nonfinal,9,12,updated.,10.903953075408936
critical,2,unambiguous,short,comma,nonfinal,6,0,Because,63.27123260498047
critical,2,unambiguous,short,comma,nonfinal,6,1,the,5.941386699676514
critical,2,unambiguous,short,comma,nonfinal,6,2,suspect,16.87034797668457
critical,2,unambiguous,short,comma,nonfinal,6,3,"changed,",21.92986297607422
critical,2,unambiguous,short,comma,nonfinal,6,4,the,3.0413355827331543
critical,2,unambiguous,short,comma,nonfinal,6,5,file,10.764473915100098
critical,2,unambiguous,short,comma,nonfinal,6,6,needed,12.488680839538574
critical,2,unambiguous,short,comma,nonfinal,6,7,to,0.2097472846508026
critical,2,unambiguous,short,comma,nonfinal,6,8,be,0.3117151260375976
critical,2,unambiguous,short,comma,nonfinal,6,9,updated.,6.672816514968872
critical,3,ambiguous,long,object,nonfinal,11,0,While,66.44719696044922
critical,3,ambiguous,long,object,nonfinal,11,1,the,5.976521015167236
critical,3,ambiguous,long,object,nonfinal,11,2,new,8.818191528320312
critical,3,ambiguous,long,object,nonfinal,11,3,chef,16.911865234375
critical,3,ambiguous,long,object,nonfinal,11,4,cooked,12.15891456604004
critical,3,ambiguous,long,object,nonfinal,11,5,the,2.244701147079468
critical,3,ambiguous,long,object,nonfinal,11,6,stew,8.274979591369629
critical,3,ambiguous,long,object,nonfinal,11,7,with,4.27824592590332
critical,3,ambiguous,long,object,nonfinal,11,8,lamb,10.114715576171877
critical,3,ambiguous,long,object,nonfinal,11,9,and,2.0138204097747803
critical,3,ambiguous,long,object,nonfinal,11,10,vegetables,4.50181770324707
critical,3,ambiguous,long,object,nonfinal,11,11,boiled,14.180660247802734
critical,3,ambiguous,long,object,nonfinal,11,12,over.,18.450804710388184
critical,3,ambiguous,short,object,nonfinal,7,0,While,66.44719696044922
critical,3,ambiguous,short,object,nonfinal,7,1,the,5.976521015167236
critical,3,ambiguous,short,object,nonfinal,7,2,new,8.818191528320312
critical,3,ambiguous,short,object,nonfinal,7,3,chef,16.911865234375
critical,3,ambiguous,short,object,nonfinal,7,4,cooked,12.15891456604004
critical,3,ambiguous,short,object,nonfinal,7,5,the,2.244701147079468
critical,3,ambiguous,short,object,nonfinal,7,6,stew,8.274979591369629
critical,3,ambiguous,short,object,nonfinal,7,7,boiled,15.341842651367188
critical,3,ambiguous,short,object,nonfinal,7,8,over.,14.73487901687622
critical,3,unambiguous,long,object,nonfinal,13,0,While,66.44719696044922
critical,3,unambiguous,long,object,nonfinal,13,1,the,5.976521015167236
critical,3,unambiguous,long,object,nonfinal,13,2,new,8.818191528320312
critical,3,unambiguous,long,object,nonfinal,13,3,chef,16.911865234375
critical,3,unambiguous,long,object,nonfinal,13,4,cooked,12.15891456604004
critical,3,unambiguous,long,object,nonfinal,13,5,the,2.244701147079468
critical,3,unambiguous,long,object,nonfinal,13,6,appetizers,9.26115271449089
critical,3,unambiguous,long,object,nonfinal,13,7,the,6.582119941711426
critical,3,unambiguous,long,object,nonfinal,13,8,stew,10.27145290374756
critical,3,unambiguous,long,object,nonfinal,13,9,with,7.486358165740967
critical,3,unambiguous,long,object,nonfinal,13,10,lamb,10.126778602600098
critical,3,unambiguous,long,object,nonfinal,13,11,and,2.02588415145874
critical,3,unambiguous,long,object,nonfinal,13,12,vegetables,3.8349764347076416
critical,3,unambiguous,long,object,nonfinal,13,13,boiled,12.86273956298828
critical,3,unambiguous,long,object,nonfinal,13,14,over.,15.221911907196043
critical,3,unambiguous,short,object,nonfinal,9,0,While,66.44719696044922
critical,3,unambiguous,short,object,nonfinal,9,1,the,5.976521015167236
critical,3,unambiguous,short,object,nonfinal,9,2,new,8.818191528320312
critical,3,unambiguous,short,object,nonfinal,9,3,chef,16.911865234375
critical,3,unambiguous,short,object,nonfinal,9,4,cooked,12.15891456604004
critical,3,unambiguous,short,object,nonfinal,9,5,the,2.244701147079468
critical,3,unambiguous,short,object,nonfinal,9,6,appetizers,9.26115271449089
critical,3,unambiguous,short,object,nonfinal,9,7,the,6.582119941711426
critical,3,unambiguous,short,object,nonfinal,9,8,stew,10.27145290374756
critical,3,unambiguous,short,object,nonfinal,9,9,boiled,11.32265567779541
critical,3,unambiguous,short,object,nonfinal,9,10,over.,11.04589819908142
critical,4,ambiguous,long,comma,nonfinal,8,0,As,74.5629653930664
critical,4,ambiguous,long,comma,nonfinal,8,1,the,8.519244194030762
critical,4,ambiguous,long,comma,nonfinal,8,2,child,13.223501205444336
critical,4,ambiguous,long,comma,nonfinal,8,3,showered,23.082416534423828
critical,4,ambiguous,long,comma,nonfinal,8,4,the,5.430711269378662
critical,4,ambiguous,long,comma,nonfinal,8,5,cat,13.037440299987791
critical,4,ambiguous,long,comma,nonfinal,8,6,complaining,19.38445281982422
critical,4,ambiguous,long,comma,nonfinal,8,7,loudly,8.445542335510254
critical,4,ambiguous,long,comma,nonfinal,8,8,ran,16.790613174438477
critical,4,ambiguous,long,comma,nonfinal,8,9,around,7.513478755950928
critical,4,ambiguous,long,comma,nonfinal,8,10,the,1.5285487174987793
critical,4,ambiguous,long,comma,nonfinal,8,11,room.,5.756251096725464
critical,4,ambiguous,short,comma,nonfinal,6,0,As,74.5629653930664
critical,4,ambiguous,short,comma,nonfinal,6,1,the,8.519244194030762
critical,4,ambiguous,short,comma,nonfinal,6,2,child,13.223501205444336
critical,4,ambiguous,short,comma,nonfinal,6,3,showered,23.082416534423828
critical,4,ambiguous,short,comma,nonfinal,6,4,the,5.430711269378662
critical,4,ambiguous,short,comma,nonfinal,6,5,cat,13.037440299987791
critical,4,ambiguous,short,comma,nonfinal,6,6,ran,13.342463493347168
critical,4,ambiguous,short,comma,nonfinal,6,7,around,7.306813716888428
critical,4,ambiguous,short,comma,nonfinal,6,8,the,2.326240062713623
critical,4,ambiguous,short,comma,nonfinal,6,9,room.,6.423004388809204
critical,4,unambiguous,long,comma,nonfinal,8,0,As,74.5629653930664
critical,4,unambiguous,long,comma,nonfinal,8,1,the,8.519244194030762
critical,4,unambiguous,long,comma,nonfinal,8,2,child,13.223501205444336
critical,4,unambiguous,long,comma,nonfinal,8,3,"showered,",25.883978128433228
critical,4,unambiguous,long,comma,nonfinal,8,4,the,3.10878586769104
critical,4,unambiguous,long,comma,nonfinal,8,5,cat,12.482781410217283
critical,4,unambiguous,long,comma,nonfinal,8,6,complaining,19.2452392578125
critical,4,unambiguous,long,comma,nonfinal,8,7,loudly,8.355549812316895
critical,4,unambiguous,long,comma,nonfinal,8,8,ran,13.727176666259766
critical,4,unambiguous,long,comma,nonfinal,8,9,around,7.326625823974609
critical,4,unambiguous,long,comma,nonfinal,8,10,the,1.5627142190933228
critical,4,unambiguous,long,comma,nonfinal,8,11,room.,4.791607141494751
critical,4,unambiguous,short,comma,nonfinal,6,0,As,74.5629653930664
critical,4,unambiguous,short,comma,nonfinal,6,1,the,8.519244194030762
critical,4,unambiguous,short,comma,nonfinal,6,2,child,13.223501205444336
critical,4,unambiguous,short,comma,nonfinal,6,3,"showered,",25.883978128433228
critical,4,unambiguous,short,comma,nonfinal,6,4,the,3.10878586769104
critical,4,unambiguous,short,comma,nonfinal,6,5,cat,12.482781410217283
critical,4,unambiguous,short,comma,nonfinal,6,6,ran,8.638118743896484
critical,4,unambiguous,short,comma,nonfinal,6,7,around,7.359646797180176
critical,4,unambiguous,short,comma,nonfinal,6,8,the,2.890761375427246
critical,4,unambiguous,short,comma,nonfinal,6,9,room.,5.769195079803467
critical,5,ambiguous,long,comma,final,9,0,When,66.00749969482422
critical,5,ambiguous,long,comma,final,9,1,the,3.4665539264678955
critical,5,ambiguous,long,comma,final,9,2,family,13.52570629119873
critical,5,ambiguous,long,comma,final,9,3,moved,12.744481086730955
critical,5,ambiguous,long,comma,final,9,4,the,6.87895393371582
critical,5,ambiguous,long,comma,final,9,5,vases,22.179499626159668
critical,5,ambiguous,long,comma,final,9,6,made,9.85380744934082
critical,5,ambiguous,long,comma,final,9,7,of,1.9699690341949463
critical,5,ambiguous,long,comma,final,9,8,porcelain,11.039293978363276
critical,5,ambiguous,long,comma,final,9,9,broke.,19.831421375274655
critical,5,ambiguous,short,comma,final,6,0,When,66.00749969482422
